id_krs,id_mhs,id_mk,id_ta,id_dosen,tanggal_krs,status_krs
43502,1429,56,8,65,2023-02-09,Disetujui
43503,1429,46,8,38,2023-02-06,Disetujui
43504,1429,48,8,65,2023-02-19,Disetujui
43505,1429,55,8,38,2023-02-18,Disetujui
43506,1429,58,8,65,2023-02-01,Disetujui
43507,1429,59,8,81,2023-02-07,Disetujui
43508,1430,5,1,93,2020-08-12,Disetujui
43509,1430,15,1,93,2020-08-06,Disetujui
43510,1430,1,1,19,2020-08-03,Disetujui
43511,1430,12,1,93,2020-08-18,Disetujui
43512,1430,10,1,29,2020-08-06,Disetujui
43513,1430,10,2,93,2020-02-08,Disetujui
43514,1430,15,2,93,2020-02-15,Disetujui
43515,1430,12,2,79,2020-02-05,Disetujui
43516,1430,9,2,19,2020-02-11,Disetujui
43517,1430,8,2,19,2020-02-07,Disetujui
43518,1430,9,3,29,2021-08-10,Disetujui
43519,1430,4,3,19,2021-08-02,Disetujui
43520,1430,11,3,19,2021-08-11,Disetujui
43521,1430,15,3,19,2021-08-20,Disetujui
43522,1430,14,3,29,2021-08-01,Disetujui
43523,1430,9,4,93,2021-02-12,Disetujui
43524,1430,11,4,19,2021-02-18,Disetujui
43525,1430,13,4,94,2021-02-17,Disetujui
43526,1430,7,4,79,2021-02-09,Disetujui
43527,1430,1,4,94,2021-02-01,Disetujui
43528,1430,6,4,79,2021-02-09,Disetujui
43529,1430,4,5,19,2022-08-20,Disetujui
43530,1430,7,5,94,2022-08-20,Disetujui
43531,1430,10,5,29,2022-08-08,Disetujui
43532,1430,14,5,19,2022-08-14,Disetujui
43533,1430,5,5,94,2022-08-14,Disetujui
43534,1430,1,5,19,2022-08-18,Disetujui
43535,1431,80,1,53,2020-08-15,Disetujui
43536,1431,79,1,77,2020-08-05,Disetujui
43537,1431,89,1,77,2020-08-15,Disetujui
43538,1431,85,1,12,2020-08-06,Disetujui
43539,1431,90,1,30,2020-08-10,Disetujui
43540,1431,84,2,66,2020-02-09,Disetujui
43541,1431,89,2,77,2020-02-04,Disetujui
43542,1431,83,2,30,2020-02-06,Disetujui
43543,1431,79,2,18,2020-02-17,Disetujui
43544,1431,85,2,30,2020-02-11,Disetujui
43545,1431,76,2,23,2020-02-17,Disetujui
43546,1431,83,3,66,2021-08-19,Disetujui
43547,1431,81,3,23,2021-08-19,Disetujui
43548,1431,77,3,12,2021-08-09,Disetujui
43549,1431,79,3,30,2021-08-13,Disetujui
43550,1431,84,3,18,2021-08-01,Disetujui
43551,1431,78,3,14,2021-08-15,Disetujui
43552,1431,88,3,14,2021-08-19,Disetujui
43553,1431,82,4,77,2021-02-10,Disetujui
43554,1431,86,4,30,2021-02-13,Disetujui
43555,1431,79,4,30,2021-02-14,Disetujui
43556,1431,87,4,66,2021-02-01,Disetujui
43557,1431,81,4,66,2021-02-05,Disetujui
43558,1431,80,4,14,2021-02-01,Disetujui
43559,1431,77,5,23,2022-08-17,Disetujui
43560,1431,87,5,14,2022-08-10,Disetujui
43561,1431,88,5,77,2022-08-08,Disetujui
43562,1431,76,5,77,2022-08-09,Disetujui
43563,1431,83,5,30,2022-08-03,Disetujui
43564,1431,80,5,14,2022-08-19,Disetujui
43565,1431,89,5,77,2022-08-19,Disetujui
43566,1431,77,6,66,2022-02-09,Disetujui
43567,1431,83,6,66,2022-02-08,Disetujui
43568,1431,79,6,53,2022-02-09,Disetujui
43569,1431,81,6,51,2022-02-06,Disetujui
43570,1431,78,6,77,2022-02-08,Disetujui
43571,1431,87,6,53,2022-02-20,Disetujui
43572,1431,86,6,53,2022-02-02,Disetujui
43573,1431,80,7,30,2023-08-19,Disetujui
43574,1431,82,7,51,2023-08-18,Disetujui
43575,1431,87,7,12,2023-08-04,Disetujui
43576,1431,84,7,12,2023-08-02,Disetujui
43577,1431,79,7,66,2023-08-13,Disetujui
43578,1431,86,7,18,2023-08-07,Disetujui
43579,1431,86,8,53,2023-02-20,Disetujui
43580,1431,87,8,66,2023-02-16,Disetujui
43581,1431,78,8,14,2023-02-19,Disetujui
43582,1431,88,8,51,2023-02-08,Disetujui
43583,1431,90,8,23,2023-02-20,Disetujui
43584,1431,82,8,51,2023-02-20,Disetujui
43585,1431,83,8,14,2023-02-16,Disetujui
43586,1431,78,9,23,2024-08-08,Disetujui
43587,1431,89,9,66,2024-08-08,Disetujui
43588,1431,90,9,23,2024-08-09,Disetujui
43589,1431,81,9,18,2024-08-09,Disetujui
43590,1431,76,9,14,2024-08-06,Disetujui
43591,1432,86,3,77,2021-08-19,Disetujui
43592,1432,77,3,51,2021-08-03,Disetujui
43593,1432,80,3,23,2021-08-18,Disetujui
43594,1432,81,3,12,2021-08-14,Disetujui
43595,1432,88,3,14,2021-08-08,Disetujui
43596,1432,78,3,53,2021-08-09,Disetujui
43597,1432,90,3,66,2021-08-20,Disetujui
43598,1432,88,4,66,2021-02-14,Disetujui
43599,1432,83,4,18,2021-02-13,Disetujui
43600,1432,90,4,30,2021-02-05,Disetujui
43601,1432,82,4,66,2021-02-17,Disetujui
43602,1432,80,4,66,2021-02-08,Disetujui
43603,1432,85,5,77,2022-08-17,Disetujui
43604,1432,81,5,51,2022-08-06,Disetujui
43605,1432,90,5,12,2022-08-14,Disetujui
43606,1432,83,5,30,2022-08-08,Disetujui
43607,1432,79,5,12,2022-08-11,Disetujui
43608,1432,76,5,66,2022-08-15,Disetujui
43609,1432,82,5,14,2022-08-11,Disetujui
43610,1432,87,6,66,2022-02-20,Disetujui
43611,1432,85,6,18,2022-02-02,Disetujui
43612,1432,83,6,66,2022-02-20,Disetujui
43613,1432,90,6,23,2022-02-11,Disetujui
43614,1432,76,6,14,2022-02-11,Disetujui
43615,1432,81,6,12,2022-02-08,Disetujui
43616,1432,78,7,77,2023-08-10,Disetujui
43617,1432,82,7,53,2023-08-17,Disetujui
43618,1432,85,7,12,2023-08-03,Disetujui
43619,1432,81,7,18,2023-08-18,Disetujui
43620,1432,87,7,53,2023-08-09,Disetujui
43621,1432,83,7,53,2023-08-19,Disetujui
43622,1432,78,8,51,2023-02-03,Disetujui
43623,1432,80,8,23,2023-02-07,Disetujui
43624,1432,86,8,30,2023-02-19,Disetujui
43625,1432,88,8,14,2023-02-01,Disetujui
43626,1432,87,8,23,2023-02-15,Disetujui
43627,1433,51,5,38,2022-08-17,Disetujui
43628,1433,59,5,86,2022-08-01,Disetujui
43629,1433,53,5,81,2022-08-10,Disetujui
43630,1433,47,5,86,2022-08-18,Disetujui
43631,1433,46,5,92,2022-08-16,Disetujui
43632,1433,50,5,86,2022-08-10,Disetujui
43633,1433,57,5,81,2022-08-12,Disetujui
43634,1433,57,6,92,2022-02-08,Disetujui
43635,1433,52,6,92,2022-02-07,Disetujui
43636,1433,51,6,99,2022-02-10,Disetujui
43637,1433,55,6,8,2022-02-08,Disetujui
43638,1433,53,6,65,2022-02-07,Disetujui
43639,1433,50,6,92,2022-02-15,Disetujui
43640,1433,50,7,55,2023-08-01,Disetujui
43641,1433,47,7,86,2023-08-19,Disetujui
43642,1433,58,7,68,2023-08-01,Disetujui
43643,1433,49,7,99,2023-08-20,Disetujui
43644,1433,60,7,99,2023-08-03,Disetujui
43645,1433,53,7,38,2023-08-02,Disetujui
43646,1433,51,8,3,2023-02-06,Disetujui
43647,1433,53,8,65,2023-02-11,Disetujui
43648,1433,58,8,65,2023-02-06,Disetujui
43649,1433,56,8,81,2023-02-03,Disetujui
43650,1433,60,8,81,2023-02-16,Disetujui
43651,1433,49,8,55,2023-02-11,Disetujui
43652,1434,19,7,40,2023-08-04,Disetujui
43653,1434,30,7,70,2023-08-01,Disetujui
43654,1434,22,7,16,2023-08-04,Disetujui
43655,1434,21,7,31,2023-08-17,Disetujui
43656,1434,23,7,6,2023-08-01,Disetujui
43657,1434,24,7,6,2023-08-17,Disetujui
43658,1434,25,7,16,2023-08-05,Disetujui
43659,1434,22,8,54,2023-02-10,Disetujui
43660,1434,18,8,20,2023-02-19,Disetujui
43661,1434,23,8,6,2023-02-08,Disetujui
43662,1434,19,8,97,2023-02-05,Disetujui
43663,1434,24,8,70,2023-02-10,Disetujui
43664,1434,26,8,20,2023-02-13,Disetujui
43665,1434,28,9,46,2024-08-16,Disetujui
43666,1434,23,9,100,2024-08-14,Disetujui
43667,1434,22,9,70,2024-08-16,Disetujui
43668,1434,20,9,100,2024-08-16,Disetujui
43669,1434,30,9,20,2024-08-20,Disetujui
43670,1435,24,7,31,2023-08-10,Disetujui
43671,1435,18,7,70,2023-08-02,Disetujui
43672,1435,21,7,42,2023-08-19,Disetujui
43673,1435,17,7,80,2023-08-11,Disetujui
43674,1435,23,7,42,2023-08-03,Disetujui
43675,1435,25,8,16,2023-02-02,Disetujui
43676,1435,24,8,31,2023-02-04,Disetujui
43677,1435,19,8,20,2023-02-03,Disetujui
43678,1435,29,8,31,2023-02-18,Disetujui
43679,1435,21,8,20,2023-02-05,Disetujui
43680,1435,27,8,6,2023-02-09,Disetujui
43681,1435,17,8,71,2023-02-11,Disetujui
43682,1435,27,9,42,2024-08-15,Disetujui
43683,1435,24,9,40,2024-08-17,Disetujui
43684,1435,30,9,97,2024-08-10,Disetujui
43685,1435,18,9,40,2024-08-18,Disetujui
43686,1435,19,9,71,2024-08-18,Disetujui
43687,1435,20,9,6,2024-08-06,Disetujui
43688,1435,17,9,40,2024-08-05,Disetujui
43689,1435,23,10,6,2024-02-20,Disetujui
43690,1435,28,10,97,2024-02-14,Disetujui
43691,1435,30,10,76,2024-02-16,Disetujui
43692,1435,16,10,16,2024-02-04,Disetujui
43693,1435,19,10,54,2024-02-05,Disetujui
43694,1436,31,1,10,2020-08-19,Disetujui
43695,1436,36,1,47,2020-08-11,Disetujui
43696,1436,45,1,10,2020-08-02,Disetujui
43697,1436,35,1,49,2020-08-17,Disetujui
43698,1436,42,1,60,2020-08-15,Disetujui
43699,1436,40,1,10,2020-08-13,Disetujui
43700,1436,40,2,49,2020-02-09,Disetujui
43701,1436,37,2,60,2020-02-01,Disetujui
43702,1436,36,2,60,2020-02-13,Disetujui
43703,1436,38,2,60,2020-02-09,Disetujui
43704,1436,33,2,47,2020-02-02,Disetujui
43705,1436,41,2,10,2020-02-15,Disetujui
43706,1436,43,3,60,2021-08-04,Disetujui
43707,1436,39,3,60,2021-08-18,Disetujui
43708,1436,33,3,60,2021-08-20,Disetujui
43709,1436,45,3,47,2021-08-02,Disetujui
43710,1436,32,3,10,2021-08-10,Disetujui
43711,1436,40,3,60,2021-08-04,Disetujui
43712,1436,38,3,10,2021-08-05,Disetujui
43713,1436,45,4,10,2021-02-11,Disetujui
43714,1436,33,4,10,2021-02-12,Disetujui
43715,1436,35,4,47,2021-02-08,Disetujui
43716,1436,34,4,60,2021-02-13,Disetujui
43717,1436,36,4,49,2021-02-02,Disetujui
43718,1436,31,4,10,2021-02-14,Disetujui
43719,1436,40,4,10,2021-02-02,Disetujui
43720,1436,42,5,49,2022-08-12,Disetujui
43721,1436,34,5,49,2022-08-01,Disetujui
43722,1436,32,5,10,2022-08-13,Disetujui
43723,1436,38,5,47,2022-08-06,Disetujui
43724,1436,35,5,60,2022-08-17,Disetujui
43725,1436,40,6,49,2022-02-17,Disetujui
43726,1436,44,6,60,2022-02-05,Disetujui
43727,1436,36,6,47,2022-02-17,Disetujui
43728,1436,39,6,47,2022-02-06,Disetujui
43729,1436,37,6,49,2022-02-03,Disetujui
43730,1436,45,6,60,2022-02-13,Disetujui
43731,1436,34,6,49,2022-02-18,Disetujui
43732,1437,92,1,82,2020-08-14,Disetujui
43733,1437,99,1,21,2020-08-02,Disetujui
43734,1437,93,1,37,2020-08-10,Disetujui
43735,1437,95,1,63,2020-08-17,Disetujui
43736,1437,96,1,98,2020-08-19,Disetujui
43737,1437,102,2,5,2020-02-06,Disetujui
43738,1437,100,2,37,2020-02-16,Disetujui
43739,1437,104,2,91,2020-02-03,Disetujui
43740,1437,92,2,82,2020-02-17,Disetujui
43741,1437,99,2,13,2020-02-15,Disetujui
43742,1437,91,2,63,2020-02-18,Disetujui
43743,1437,93,3,98,2021-08-06,Disetujui
43744,1437,94,3,82,2021-08-03,Disetujui
43745,1437,100,3,98,2021-08-09,Disetujui
43746,1437,104,3,13,2021-08-17,Disetujui
43747,1437,102,3,21,2021-08-07,Disetujui
43748,1437,98,3,98,2021-08-08,Disetujui
43749,1437,98,4,88,2021-02-14,Disetujui
43750,1437,95,4,5,2021-02-15,Disetujui
43751,1437,93,4,13,2021-02-11,Disetujui
43752,1437,100,4,37,2021-02-10,Disetujui
43753,1437,97,4,91,2021-02-19,Disetujui
43754,1437,100,5,63,2022-08-04,Disetujui
43755,1437,97,5,91,2022-08-07,Disetujui
43756,1437,98,5,63,2022-08-08,Disetujui
43757,1437,101,5,63,2022-08-20,Disetujui
43758,1437,99,5,98,2022-08-18,Disetujui
43759,1437,105,5,13,2022-08-02,Disetujui
43760,1437,103,5,21,2022-08-09,Disetujui
43761,1438,27,5,6,2022-08-16,Disetujui
43762,1438,30,5,80,2022-08-07,Disetujui
43763,1438,28,5,97,2022-08-19,Disetujui
43764,1438,23,5,80,2022-08-11,Disetujui
43765,1438,20,5,54,2022-08-14,Disetujui
43766,1438,22,5,16,2022-08-13,Disetujui
43767,1438,24,6,54,2022-02-13,Disetujui
43768,1438,22,6,100,2022-02-09,Disetujui
43769,1438,18,6,97,2022-02-13,Disetujui
43770,1438,29,6,54,2022-02-14,Disetujui
43771,1438,28,6,42,2022-02-09,Disetujui
43772,1438,25,7,6,2023-08-18,Disetujui
43773,1438,26,7,80,2023-08-17,Disetujui
43774,1438,19,7,40,2023-08-04,Disetujui
43775,1438,22,7,54,2023-08-13,Disetujui
43776,1438,17,7,100,2023-08-15,Disetujui
43777,1438,18,8,54,2023-02-08,Disetujui
43778,1438,30,8,6,2023-02-01,Disetujui
43779,1438,25,8,20,2023-02-13,Disetujui
43780,1438,23,8,31,2023-02-01,Disetujui
43781,1438,28,8,42,2023-02-17,Disetujui
43782,1438,27,8,76,2023-02-14,Disetujui
43783,1439,82,5,18,2022-08-14,Disetujui
43784,1439,84,5,18,2022-08-10,Disetujui
43785,1439,78,5,53,2022-08-12,Disetujui
43786,1439,79,5,53,2022-08-14,Disetujui
43787,1439,81,5,23,2022-08-18,Disetujui
43788,1439,86,6,23,2022-02-14,Disetujui
43789,1439,89,6,53,2022-02-08,Disetujui
43790,1439,88,6,66,2022-02-19,Disetujui
43791,1439,85,6,77,2022-02-13,Disetujui
43792,1439,79,6,12,2022-02-10,Disetujui
43793,1439,83,6,66,2022-02-05,Disetujui
43794,1439,84,7,18,2023-08-18,Disetujui
43795,1439,86,7,53,2023-08-19,Disetujui
43796,1439,81,7,12,2023-08-15,Disetujui
43797,1439,80,7,23,2023-08-10,Disetujui
43798,1439,78,7,66,2023-08-05,Disetujui
43799,1440,103,7,21,2023-08-10,Disetujui
43800,1440,100,7,63,2023-08-06,Disetujui
43801,1440,93,7,98,2023-08-17,Disetujui
43802,1440,95,7,82,2023-08-19,Disetujui
43803,1440,104,7,13,2023-08-06,Disetujui
43804,1440,98,7,82,2023-08-10,Disetujui
43805,1440,94,7,37,2023-08-17,Disetujui
43806,1440,92,8,63,2023-02-03,Disetujui
43807,1440,91,8,63,2023-02-12,Disetujui
43808,1440,100,8,37,2023-02-16,Disetujui
43809,1440,95,8,5,2023-02-12,Disetujui
43810,1440,93,8,37,2023-02-15,Disetujui
43811,1440,104,8,82,2023-02-12,Disetujui
43812,1440,101,8,82,2023-02-07,Disetujui
43813,1440,99,9,37,2024-08-13,Disetujui
43814,1440,104,9,21,2024-08-03,Disetujui
43815,1440,97,9,98,2024-08-12,Disetujui
43816,1440,94,9,91,2024-08-14,Disetujui
43817,1440,101,9,91,2024-08-03,Disetujui
43818,1440,104,10,88,2024-02-20,Disetujui
43819,1440,93,10,5,2024-02-07,Disetujui
43820,1440,98,10,88,2024-02-15,Disetujui
43821,1440,92,10,88,2024-02-16,Disetujui
43822,1440,94,10,88,2024-02-19,Disetujui
43823,1441,69,1,44,2020-08-04,Disetujui
43824,1441,61,1,35,2020-08-03,Disetujui
43825,1441,74,1,35,2020-08-07,Disetujui
43826,1441,75,1,90,2020-08-06,Disetujui
43827,1441,66,1,90,2020-08-18,Disetujui
43828,1441,74,2,35,2020-02-17,Disetujui
43829,1441,68,2,11,2020-02-10,Disetujui
43830,1441,62,2,90,2020-02-17,Disetujui
43831,1441,66,2,44,2020-02-12,Disetujui
43832,1441,65,2,44,2020-02-01,Disetujui
43833,1441,69,2,44,2020-02-02,Disetujui
43834,1441,72,2,90,2020-02-04,Disetujui
43835,1441,75,3,11,2021-08-15,Disetujui
43836,1441,71,3,44,2021-08-06,Disetujui
43837,1441,70,3,90,2021-08-07,Disetujui
43838,1441,74,3,44,2021-08-04,Disetujui
43839,1441,66,3,35,2021-08-07,Disetujui
43840,1441,62,3,11,2021-08-05,Disetujui
43841,1441,69,3,44,2021-08-10,Disetujui
43842,1441,75,4,44,2021-02-08,Disetujui
43843,1441,74,4,90,2021-02-09,Disetujui
43844,1441,65,4,44,2021-02-13,Disetujui
43845,1441,63,4,44,2021-02-02,Disetujui
43846,1441,66,4,44,2021-02-16,Disetujui
43847,1441,67,4,35,2021-02-02,Disetujui
43848,1441,74,5,90,2022-08-15,Disetujui
43849,1441,66,5,90,2022-08-13,Disetujui
43850,1441,68,5,44,2022-08-14,Disetujui
43851,1441,63,5,11,2022-08-08,Disetujui
43852,1441,61,5,35,2022-08-20,Disetujui
43853,1441,70,6,90,2022-02-16,Disetujui
43854,1441,65,6,11,2022-02-09,Disetujui
43855,1441,66,6,11,2022-02-16,Disetujui
43856,1441,68,6,90,2022-02-06,Disetujui
43857,1441,75,6,35,2022-02-02,Disetujui
43858,1441,69,6,11,2022-02-18,Disetujui
43859,1441,62,6,90,2022-02-16,Disetujui
43860,1442,139,7,25,2023-08-13,Disetujui
43861,1442,147,7,74,2023-08-05,Disetujui
43862,1442,146,7,61,2023-08-14,Disetujui
43863,1442,141,7,43,2023-08-10,Disetujui
43864,1442,143,7,43,2023-08-06,Disetujui
43865,1442,140,7,61,2023-08-18,Disetujui
43866,1442,142,8,56,2023-02-01,Disetujui
43867,1442,150,8,25,2023-02-13,Disetujui
43868,1442,138,8,43,2023-02-11,Disetujui
43869,1442,149,8,74,2023-02-07,Disetujui
43870,1442,140,8,74,2023-02-04,Disetujui
43871,1442,147,8,74,2023-02-11,Disetujui
43872,1442,145,8,56,2023-02-06,Disetujui
43873,1442,144,9,25,2024-08-05,Disetujui
43874,1442,146,9,74,2024-08-16,Disetujui
43875,1442,147,9,61,2024-08-15,Disetujui
43876,1442,140,9,74,2024-08-11,Disetujui
43877,1442,150,9,56,2024-08-12,Disetujui
43878,1442,137,9,74,2024-08-06,Disetujui
43879,1442,149,9,56,2024-08-14,Disetujui
43880,1443,33,3,60,2021-08-11,Disetujui
43881,1443,43,3,10,2021-08-04,Disetujui
43882,1443,42,3,49,2021-08-08,Disetujui
43883,1443,40,3,10,2021-08-09,Disetujui
43884,1443,31,3,60,2021-08-13,Disetujui
43885,1443,38,3,49,2021-08-05,Disetujui
43886,1443,31,4,49,2021-02-15,Disetujui
43887,1443,40,4,60,2021-02-01,Disetujui
43888,1443,39,4,10,2021-02-10,Disetujui
43889,1443,38,4,60,2021-02-09,Disetujui
43890,1443,37,4,49,2021-02-15,Disetujui
43891,1443,44,5,60,2022-08-18,Disetujui
43892,1443,43,5,60,2022-08-07,Disetujui
43893,1443,38,5,49,2022-08-13,Disetujui
43894,1443,39,5,10,2022-08-06,Disetujui
43895,1443,34,5,49,2022-08-16,Disetujui
43896,1443,42,5,47,2022-08-11,Disetujui
43897,1443,39,6,10,2022-02-19,Disetujui
43898,1443,38,6,49,2022-02-17,Disetujui
43899,1443,34,6,47,2022-02-12,Disetujui
43900,1443,37,6,60,2022-02-03,Disetujui
43901,1443,45,6,49,2022-02-12,Disetujui
43902,1443,42,7,60,2023-08-12,Disetujui
43903,1443,35,7,10,2023-08-09,Disetujui
43904,1443,31,7,60,2023-08-14,Disetujui
43905,1443,45,7,49,2023-08-10,Disetujui
43906,1443,40,7,10,2023-08-14,Disetujui
43907,1443,41,7,47,2023-08-14,Disetujui
43908,1443,36,7,60,2023-08-07,Disetujui
43909,1443,33,8,60,2023-02-07,Disetujui
43910,1443,34,8,10,2023-02-16,Disetujui
43911,1443,41,8,10,2023-02-04,Disetujui
43912,1443,36,8,49,2023-02-15,Disetujui
43913,1443,40,8,60,2023-02-12,Disetujui
43914,1443,45,8,47,2023-02-18,Disetujui
43915,1443,35,8,49,2023-02-16,Disetujui
43916,1444,47,3,3,2021-08-13,Disetujui
43917,1444,46,3,55,2021-08-20,Disetujui
43918,1444,51,3,99,2021-08-04,Disetujui
43919,1444,53,3,86,2021-08-11,Disetujui
43920,1444,49,3,86,2021-08-07,Disetujui
43921,1444,48,3,68,2021-08-06,Disetujui
43922,1444,54,4,92,2021-02-12,Disetujui
43923,1444,58,4,99,2021-02-06,Disetujui
43924,1444,56,4,99,2021-02-06,Disetujui
43925,1444,48,4,3,2021-02-02,Disetujui
43926,1444,46,4,99,2021-02-04,Disetujui
43927,1444,50,5,65,2022-08-19,Disetujui
43928,1444,58,5,99,2022-08-07,Disetujui
43929,1444,52,5,8,2022-08-18,Disetujui
43930,1444,49,5,81,2022-08-16,Disetujui
43931,1444,51,5,99,2022-08-07,Disetujui
43932,1444,59,5,55,2022-08-16,Disetujui
43933,1444,60,6,65,2022-02-20,Disetujui
43934,1444,52,6,99,2022-02-05,Disetujui
43935,1444,46,6,55,2022-02-20,Disetujui
43936,1444,57,6,92,2022-02-05,Disetujui
43937,1444,48,6,3,2022-02-12,Disetujui
43938,1444,51,6,3,2022-02-09,Disetujui
43939,1444,49,6,81,2022-02-09,Disetujui
43940,1444,55,7,3,2023-08-20,Disetujui
43941,1444,60,7,8,2023-08-18,Disetujui
43942,1444,57,7,38,2023-08-19,Disetujui
43943,1444,52,7,86,2023-08-03,Disetujui
43944,1444,49,7,3,2023-08-11,Disetujui
43945,1444,47,7,8,2023-08-01,Disetujui
43946,1444,57,8,92,2023-02-11,Disetujui
43947,1444,49,8,8,2023-02-19,Disetujui
43948,1444,47,8,38,2023-02-02,Disetujui
43949,1444,56,8,99,2023-02-17,Disetujui
43950,1444,50,8,81,2023-02-12,Disetujui
43951,1444,57,9,68,2024-08-11,Disetujui
43952,1444,49,9,86,2024-08-02,Disetujui
43953,1444,51,9,38,2024-08-10,Disetujui
43954,1444,59,9,65,2024-08-02,Disetujui
43955,1444,52,9,81,2024-08-07,Disetujui
43956,1444,58,9,55,2024-08-19,Disetujui
43957,1444,56,9,3,2024-08-19,Disetujui
43958,1445,121,1,62,2020-08-18,Disetujui
43959,1445,123,1,52,2020-08-03,Disetujui
43960,1445,130,1,73,2020-08-08,Disetujui
43961,1445,134,1,73,2020-08-01,Disetujui
43962,1445,127,1,62,2020-08-01,Disetujui
43963,1445,125,1,96,2020-08-05,Disetujui
43964,1445,134,2,62,2020-02-05,Disetujui
43965,1445,127,2,62,2020-02-03,Disetujui
43966,1445,135,2,58,2020-02-12,Disetujui
43967,1445,129,2,96,2020-02-09,Disetujui
43968,1445,125,2,52,2020-02-20,Disetujui
43969,1445,124,2,64,2020-02-19,Disetujui
43970,1445,128,2,64,2020-02-09,Disetujui
43971,1445,129,3,7,2021-08-20,Disetujui
43972,1445,134,3,64,2021-08-07,Disetujui
43973,1445,122,3,67,2021-08-14,Disetujui
43974,1445,133,3,58,2021-08-09,Disetujui
43975,1445,135,3,7,2021-08-17,Disetujui
43976,1445,122,4,58,2021-02-04,Disetujui
43977,1445,135,4,7,2021-02-05,Disetujui
43978,1445,130,4,62,2021-02-10,Disetujui
43979,1445,126,4,73,2021-02-08,Disetujui
43980,1445,125,4,7,2021-02-05,Disetujui
43981,1445,132,5,64,2022-08-19,Disetujui
43982,1445,130,5,62,2022-08-06,Disetujui
43983,1445,122,5,58,2022-08-07,Disetujui
43984,1445,126,5,64,2022-08-11,Disetujui
43985,1445,129,5,67,2022-08-03,Disetujui
43986,1445,127,5,64,2022-08-11,Disetujui
43987,1445,133,6,17,2022-02-12,Disetujui
43988,1445,132,6,96,2022-02-08,Disetujui
43989,1445,121,6,64,2022-02-20,Disetujui
43990,1445,130,6,7,2022-02-02,Disetujui
43991,1445,124,6,64,2022-02-16,Disetujui
43992,1445,123,6,96,2022-02-16,Disetujui
43993,1445,135,7,73,2023-08-10,Disetujui
43994,1445,123,7,7,2023-08-05,Disetujui
43995,1445,121,7,73,2023-08-12,Disetujui
43996,1445,124,7,7,2023-08-04,Disetujui
43997,1445,122,7,64,2023-08-05,Disetujui
43998,1445,122,8,58,2023-02-14,Disetujui
43999,1445,135,8,64,2023-02-11,Disetujui
44000,1445,125,8,52,2023-02-16,Disetujui
44001,1445,133,8,62,2023-02-16,Disetujui
44002,1445,130,8,64,2023-02-18,Disetujui
44003,1446,82,1,30,2020-08-08,Disetujui
44004,1446,83,1,23,2020-08-07,Disetujui
44005,1446,76,1,53,2020-08-04,Disetujui
44006,1446,77,1,77,2020-08-15,Disetujui
44007,1446,90,1,77,2020-08-12,Disetujui
44008,1446,86,1,18,2020-08-01,Disetujui
44009,1446,88,2,66,2020-02-01,Disetujui
44010,1446,85,2,18,2020-02-12,Disetujui
44011,1446,81,2,53,2020-02-20,Disetujui
44012,1446,79,2,51,2020-02-16,Disetujui
44013,1446,89,2,18,2020-02-05,Disetujui
44014,1446,86,2,23,2020-02-16,Disetujui
44015,1446,77,2,23,2020-02-15,Disetujui
44016,1446,81,3,12,2021-08-08,Disetujui
44017,1446,82,3,53,2021-08-06,Disetujui
44018,1446,83,3,77,2021-08-07,Disetujui
44019,1446,89,3,51,2021-08-03,Disetujui
44020,1446,76,3,77,2021-08-03,Disetujui
44021,1446,84,3,18,2021-08-04,Disetujui
44022,1446,77,3,14,2021-08-17,Disetujui
44023,1446,87,4,14,2021-02-12,Disetujui
44024,1446,81,4,18,2021-02-06,Disetujui
44025,1446,88,4,53,2021-02-04,Disetujui
44026,1446,77,4,12,2021-02-11,Disetujui
44027,1446,86,4,12,2021-02-15,Disetujui
44028,1446,80,5,12,2022-08-05,Disetujui
44029,1446,85,5,51,2022-08-19,Disetujui
44030,1446,77,5,53,2022-08-20,Disetujui
44031,1446,82,5,14,2022-08-16,Disetujui
44032,1446,89,5,12,2022-08-10,Disetujui
44033,1446,83,5,14,2022-08-06,Disetujui
44034,1446,76,5,18,2022-08-19,Disetujui
44035,1446,79,6,12,2022-02-08,Disetujui
44036,1446,83,6,14,2022-02-13,Disetujui
44037,1446,78,6,30,2022-02-04,Disetujui
44038,1446,88,6,77,2022-02-11,Disetujui
44039,1446,82,6,30,2022-02-15,Disetujui
44040,1446,90,7,66,2023-08-08,Disetujui
44041,1446,80,7,66,2023-08-07,Disetujui
44042,1446,78,7,51,2023-08-10,Disetujui
44043,1446,76,7,77,2023-08-11,Disetujui
44044,1446,79,7,12,2023-08-06,Disetujui
44045,1446,81,7,53,2023-08-18,Disetujui
44046,1446,87,7,77,2023-08-03,Disetujui
44047,1446,86,8,23,2023-02-06,Disetujui
44048,1446,81,8,30,2023-02-16,Disetujui
44049,1446,79,8,77,2023-02-02,Disetujui
44050,1446,84,8,12,2023-02-09,Disetujui
44051,1446,90,8,18,2023-02-06,Disetujui
44052,1446,76,9,30,2024-08-12,Disetujui
44053,1446,87,9,66,2024-08-08,Disetujui
44054,1446,89,9,23,2024-08-20,Disetujui
44055,1446,79,9,23,2024-08-08,Disetujui
44056,1446,78,9,66,2024-08-16,Disetujui
44057,1447,140,1,74,2020-08-05,Disetujui
44058,1447,136,1,61,2020-08-07,Disetujui
44059,1447,142,1,25,2020-08-06,Disetujui
